已知标签	Alpha	Beta	Theta	Delta
3	19.12	16.84	18.84	24.76
3	19.02	14.36	17.12	32.67
3	17.41	18.97	17.34	20.25
3	16.46	15.08	17.21	28.36
3	20.21	17.1	16.82	24.47
3	16.74	18.87	17.85	25.09
3	17.83	17.55	16.45	22.95
3	22.17	16.38	15.75	24.51
3	23.21	17.78	15.93	19.01
3	16.42	17.07	14.79	26.48
3	17.29	18.5	14.87	27.04
3	15.02	19.84	16.53	26.48
3	16.88	20.52	16.12	23.43
3	18.64	17.95	17.17	22.88
3	11.95	12.73	18.51	28.56
3	14.78	17.3	18.84	27.89
3	14.55	13.31	12.3	38.12
3	15.74	16.06	15.51	28.33
3	17.52	11.14	17.17	34.84
3	18.58	11.62	18.68	30.77
3	19.57	10.52	16.03	35.34
3	16.92	9.8	18.68	34.52
3	15.09	12.46	17.79	31.93
3	14.68	12.79	18.89	29.2
3	16.03	10.43	19.43	32.98
3	12.18	8.66	12.71	38.87
3	13.24	10.91	17.0	30.1
3	14.17	14.34	19.59	28.92
3	16.64	13.58	16.67	28.18
3	15.98	12.16	21.15	29.46
3	14.18	12.32	19.2	31.13
3	14.9	10.61	18.98	34.71
3	17.48	14.34	18.49	29.98
3	16.62	15.07	17.07	28.77
3	17.03	12.75	18.0	31.13
3	13.48	10.85	21.52	34.91
3	16.62	9.3	21.49	30.83
3	12.15	9.4	22.32	34.7
3	11.83	8.4	20.27	40.13
3	10.14	7.46	18.13	39.52
3	12.88	9.91	23.17	34.66
3	13.45	8.67	21.04	36.23
3	16.6	12.7	20.21	29.73
3	16.27	13.29	17.65	30.41
3	18.22	13.34	17.35	28.96
3	18.13	11.54	20.93	29.27
3	17.02	12.51	18.58	30.28
3	17.78	11.94	20.13	29.85
3	16.65	10.53	20.06	32.11
3	13.97	9.3	17.08	39.5
3	14.62	7.77	18.68	40.91
3	15.43	9.07	19.43	37.15
3	13.19	8.34	15.61	36.64
3	12.3	9.64	13.97	32.58
3	14.4	13.25	16.91	30.35
3	14.98	16.91	19.03	26.84
3	13.61	11.52	20.8	34.07
3	16.08	14.19	18.06	32.64
3	16.59	13.75	20.06	31.75
3	18.0	16.71	20.47	27.74
3	17.86	13.74	19.77	28.58
3	17.58	12.57	19.47	32.26
3	18.2	14.18	22.77	26.66
3	17.7	15.95	19.95	24.2
3	18.11	13.66	18.49	26.81
3	18.77	12.2	20.5	26.34
3	14.25	13.0	22.17	28.83
3	17.93	11.87	26.53	24.93
3	18.84	16.96	21.04	22.87
3	15.67	14.0	18.41	29.6
3	14.47	13.14	17.26	36.07
2	10.84	6.71	19.39	48.05
2	10.65	7.12	20.31	41.56
2	9.84	7.13	20.29	44.19
2	9.33	6.45	18.96	43.64
2	9.29	8.85	17.21	40.7
2	8.78	8.78	16.29	41.88
2	8.07	7.78	16.72	42.96
2	8.56	7.82	14.74	44.24
2	10.47	9.41	18.88	38.26
2	10.51	8.56	16.7	41.17
2	9.39	9.02	16.72	40.03
2	10.06	8.46	19.03	46.68
2	10.43	8.79	18.93	43.46
2	13.2	7.99	16.78	43.12
2	12.75	7.42	17.48	42.03
2	10.98	7.0	18.55	45.99
2	11.31	7.23	17.01	44.91
2	12.69	7.11	16.43	43.42
2	10.62	7.38	17.25	44.49
2	9.74	5.93	13.78	50.09
2	11.48	7.14	15.06	45.67
2	11.23	7.4	16.49	43.66
2	10.18	5.6	15.76	51.48
2	9.74	6.73	18.2	46.66
2	6.29	4.32	14.42	55.19
2	6.16	4.75	13.99	57.41
2	5.98	4.23	12.01	61.79
2	6.38	4.68	13.59	59.21
2	8.7	5.64	18.52	46.66
2	8.68	6.61	20.46	46.56
2	10.05	7.04	18.44	44.61
2	9.67	5.99	19.45	45.56
2	10.76	6.24	17.76	46.76
2	8.64	5.83	17.11	50.06
2	8.92	5.8	18.55	47.19
2	8.79	4.73	17.5	49.71
2	9.28	6.82	19.83	42.6
2	9.45	6.96	18.3	43.08
2	9.67	6.38	18.36	48.54
2	10.78	6.69	19.2	44.54
2	8.28	5.15	16.52	51.48
2	8.01	5.3	17.16	50.6
2	7.83	4.67	16.57	48.85
2	8.21	4.88	16.34	53.86
2	10.04	5.7	21.32	40.14
2	8.93	5.17	16.58	48.17
2	9.98	6.31	18.83	47.02
2	10.69	6.51	20.17	41.88
2	7.67	4.73	16.71	52.52
2	7.89	5.64	18.65	50.58
2	10.17	7.82	20.07	45.55
2	10.59	7.33	20.8	43.39
2	10.01	6.02	19.3	43.88
2	10.31	5.94	19.79	43.2
2	8.44	5.47	18.13	52.19
2	8.24	5.41	16.85	46.24
2	9.46	6.27	16.89	50.23
2	8.86	5.53	16.38	51.51
2	9.54	5.5	17.96	47.16
2	8.73	5.7	17.14	49.04
2	7.48	5.64	18.01	49.5
2	8.87	5.41	18.1	46.67
2	8.07	5.9	15.76	50.14
2	9.37	6.85	19.42	46.02
2	8.59	5.31	18.94	50.77
2	6.89	6.41	16.61	46.18
2	9.11	5.19	18.08	48.15
2	7.74	4.7	16.34	49.33
2	7.12	4.85	17.67	53.97
2	8.79	6.19	18.42	44.67
2	8.89	5.93	18.99	47.75
2	8.47	6.55	20.55	47.1
2	9.96	5.98	19.04	45.23
2	11.89	8.2	20.86	40.26
2	9.66	6.26	20.01	44.86
2	10.58	5.97	18.39	46.43
2	7.91	4.73	17.1	51.13
2	9.72	5.6	17.45	50.35
2	9.63	5.41	18.19	49.1
2	9.93	8.48	16.95	36.47
2	10.42	6.42	18.81	45.92
2	8.28	5.21	15.24	50.3
2	7.78	4.87	15.56	52.63
2	8.26	5.18	15.29	51.19
2	6.87	4.96	13.2	51.89
2	9.03	6.16	19.19	47.58
2	7.35	7.82	11.98	43.47
2	9.07	6.32	19.62	46.15
2	9.09	8.92	19.07	39.61
2	9.54	6.98	20.32	38.05
2	11.03	8.32	21.05	40.53
2	9.33	7.8	17.24	51.1
2	12.12	9.38	21.1	42.51
2	8.23	4.87	16.91	53.49
2	8.41	7.09	20.89	41.98
2	8.26	6.55	21.95	43.24
2	7.66	6.46	22.88	44.81
2	9.0	7.65	20.94	40.99
2	8.62	7.21	23.05	40.17
2	9.24	6.87	17.82	41.88
2	10.51	6.96	18.19	46.41
2	10.11	6.17	23.4	43.99
2	8.22	5.44	19.94	47.92
2	12.91	8.08	24.13	36.12
2	8.27	7.24	16.06	54.0
2	9.03	7.19	17.55	50.02
2	10.02	11.09	12.74	32.23
2	12.0	8.44	18.52	42.79
2	10.48	9.75	16.97	43.65
2	10.86	9.21	16.68	43.95
2	11.8	8.53	18.4	47.09
2	8.69	8.69	16.78	46.62
2	11.61	9.46	17.82	43.5
2	11.07	8.49	18.59	47.55
2	12.52	10.48	19.37	39.9
2	12.55	10.08	20.13	39.89
2	10.67	8.74	18.45	44.88
2	14.39	10.09	13.2	31.84
2	12.97	11.15	18.56	36.38
2	16.48	13.25	13.15	33.55
2	13.0	11.03	18.68	39.56
2	12.07	12.96	18.77	37.9
2	10.84	10.8	17.08	44.9
2	15.1	8.65	13.24	41.9
2	11.03	9.7	16.42	43.37
2	12.7	11.41	16.71	39.58
2	15.35	9.42	14.64	40.35
2	11.72	10.12	19.01	40.24
2	11.54	9.75	17.97	41.77
2	12.21	12.61	19.28	36.27
2	12.28	8.7	17.27	43.43
2	18.87	10.97	13.97	34.5
2	10.88	8.99	19.94	43.12
2	10.85	8.86	19.13	42.72
2	11.89	8.74	20.16	42.1
2	11.02	9.65	23.11	39.58
2	9.2	8.0	18.0	46.66
2	8.35	6.85	16.98	49.38
2	9.59	7.24	18.13	45.45
2	8.76	7.68	18.82	46.37
2	8.76	7.55	16.81	46.33
2	10.88	8.5	18.15	43.48
2	9.47	7.38	17.78	47.64
2	8.55	6.77	18.01	50.54
2	8.33	6.81	17.9	47.96
2	7.86	6.97	16.44	51.94
2	9.43	8.66	21.28	44.46
2	9.28	6.28	17.06	49.9
2	10.27	8.0	20.8	37.13
2	7.55	7.38	14.27	50.86
2	8.54	7.29	17.15	44.05
2	10.84	8.75	16.34	42.34
2	12.26	8.7	20.93	40.02
2	9.69	7.5	18.01	44.57
2	10.44	8.12	18.0	44.0
2	10.54	9.34	18.86	42.7
2	9.47	8.78	16.77	45.65
2	10.28	11.35	13.06	34.61
2	15.59	9.7	16.08	38.74
2	13.24	8.63	17.17	38.58
2	13.25	8.66	16.14	40.45
2	13.95	8.09	18.36	40.57
2	10.96	6.93	16.86	47.43
2	15.85	10.01	17.87	39.61
2	15.49	9.99	18.01	36.12
2	12.02	8.06	14.42	40.34
2	18.0	11.59	17.88	31.08
2	16.68	9.14	19.16	34.23
2	16.15	7.42	18.06	40.5
2	13.15	9.8	16.77	39.83
2	15.09	8.81	19.82	37.49
2	14.18	8.81	13.68	34.19
2	16.66	9.69	22.18	36.06
2	16.53	10.37	20.08	34.15
2	16.05	11.8	19.36	30.7
2	16.29	9.81	18.07	37.05
2	13.62	8.69	18.4	42.51
2	14.23	9.09	19.3	40.99
2	17.57	10.28	16.9	35.91
2	18.04	10.92	19.85	29.05
2	15.25	8.93	16.89	38.08
2	15.66	9.58	19.13	33.21
2	15.84	9.01	18.6	35.17
2	15.73	8.9	17.03	37.16
2	13.1	9.22	16.62	42.66
2	13.39	7.02	16.46	46.62
2	13.04	9.79	19.35	36.59
2	12.0	8.12	14.01	40.55
2	14.63	9.44	20.37	36.65
2	14.71	9.31	17.05	34.62
2	16.66	11.4	18.22	29.86
2	16.29	10.41	20.54	32.41
2	14.65	10.04	19.43	38.4
2	16.35	9.73	18.03	34.22
2	18.32	9.63	17.86	32.42
2	16.49	8.85	16.99	39.28
2	18.62	10.49	19.31	34.1
2	15.58	10.51	18.5	34.88
2	16.41	9.2	16.27	38.37
2	8.93	8.95	13.36	48.4
2	8.9	7.55	14.41	47.59
2	10.67	9.73	20.0	44.15
2	7.79	5.72	16.42	46.83
2	7.68	4.53	14.27	53.82
2	9.19	8.89	17.91	42.71
2	8.42	7.45	13.66	51.71
2	8.9	7.2	16.96	48.4
2	8.81	8.7	16.12	43.08
2	8.39	8.39	14.75	48.6
2	9.04	8.14	19.15	41.55
2	10.51	9.34	17.11	38.83
2	12.23	8.91	17.68	38.65
2	7.85	8.12	15.48	47.41
2	10.49	8.81	17.73	40.39
2	12.65	7.76	16.53	43.32
2	12.42	7.91	17.75	43.35
2	10.68	6.95	15.31	48.37
2	13.03	8.98	18.52	37.46
2	11.49	7.53	16.05	43.1
2	13.11	8.07	17.5	42.01
2	11.25	7.77	15.11	43.55
2	10.62	7.44	15.54	44.77
2	10.99	7.0	15.07	46.15
2	9.6	6.46	15.78	50.96
2	10.06	6.05	19.76	49.27
2	9.81	5.74	20.84	48.54
2	8.88	5.1	18.05	49.64
2	8.54	5.33	21.5	46.59
2	9.13	4.99	18.55	53.06
2	14.63	9.1	20.21	35.61
2	16.04	7.93	17.69	37.05
2	13.75	9.74	18.43	35.23
2	13.84	9.13	17.49	39.85
2	13.1	8.02	16.63	43.11
2	13.27	8.48	16.76	39.42
2	11.92	7.93	18.21	43.11
2	11.78	7.74	15.98	45.43
2	12.45	8.52	19.39	41.69
2	13.22	7.83	17.52	40.27
2	8.37	4.78	16.61	50.83
2	10.01	6.16	18.86	43.25
2	7.86	5.33	18.48	48.55
2	8.77	5.23	19.29	54.24
2	8.94	6.06	18.68	47.87
2	7.18	5.0	15.45	52.76
2	10.36	5.51	19.59	43.44
2	7.5	4.79	16.46	54.43
2	7.6	5.0	17.25	54.58
2	7.2	4.63	15.35	57.92
2	6.94	4.14	18.13	55.15
2	9.71	5.84	19.82	48.91
2	7.98	5.19	17.54	46.9
2	6.02	3.76	12.89	59.28
2	6.53	4.31	15.48	55.56
2	7.36	4.08	14.96	57.11
2	7.14	4.12	13.76	56.99
2	9.79	9.48	18.3	37.03
2	9.14	8.39	16.6	42.26
2	13.28	8.84	17.18	40.17
2	12.1	8.18	14.68	35.84
2	13.6	10.45	17.07	30.89
2	17.24	10.37	19.66	37.15
2	16.53	10.51	20.13	32.87
2	16.91	10.53	20.1	30.96
2	7.63	4.14	16.76	53.01
2	6.17	3.61	14.21	61.99
2	6.71	4.3	14.86	57.57
2	6.74	4.09	14.64	57.72
2	7.35	3.97	16.22	56.1
2	7.97	4.42	15.66	50.74
2	6.89	3.82	14.62	55.99
2	8.91	4.85	17.21	50.03
2	7.4	4.19	17.29	54.51
2	7.87	4.55	16.14	52.7
2	9.93	5.36	20.69	49.35
2	8.34	5.18	17.29	54.93
2	5.92	3.76	13.29	57.55
2	6.38	3.97	13.08	59.73
2	6.82	4.14	15.77	51.66
2	7.09	4.2	15.43	56.72
2	8.12	5.12	18.85	51.63
2	10.22	5.72	18.16	47.37
2	9.14	5.45	16.66	51.25
2	8.26	5.34	16.62	54.23
2	8.32	5.42	18.15	53.8
2	6.96	5.04	14.31	54.7
2	7.03	5.02	15.92	51.62
2	7.85	4.88	16.21	51.3
2	7.76	4.59	16.09	50.59
2	6.17	4.53	13.76	59.22
2	6.82	5.0	15.07	54.58
2	7.53	5.64	18.69	48.83
2	8.63	5.35	16.67	48.78
2	7.0	4.56	13.53	56.18
2	7.75	4.64	14.01	52.38
2	5.93	3.97	13.29	55.82
2	6.78	4.13	14.55	55.49
2	6.69	4.04	15.9	56.44
2	6.53	4.03	14.22	57.36
2	6.69	4.09	15.27	56.52
2	7.35	4.63	13.29	55.08
2	7.2	4.76	14.34	56.58
2	6.23	3.67	13.68	58.59
2	6.52	4.16	14.23	56.4
2	7.48	4.4	15.33	54.19
2	6.63	4.41	13.65	58.44
2	6.85	4.3	14.85	58.85
2	7.15	4.02	16.38	55.6
2	6.43	3.78	13.11	60.33
2	7.11	4.56	15.0	56.35
2	6.86	6.58	12.42	43.04
2	6.25	6.21	13.6	53.18
2	7.92	7.7	15.21	45.83
2	7.43	7.53	14.64	50.6
2	6.65	6.67	12.81	52.84
2	7.31	7.16	16.81	48.53
2	7.49	6.43	16.75	49.36
2	7.43	7.69	14.82	48.54
2	6.79	6.55	13.79	52.37
2	11.89	12.74	10.11	23.45
2	9.12	7.93	14.88	47.96
2	10.79	8.23	20.23	41.02
2	8.2	7.35	16.05	48.18
2	10.11	7.37	17.7	44.64
2	8.4	7.95	18.06	49.7
2	8.59	7.17	16.66	51.02
2	8.59	8.13	17.67	49.26
2	7.85	5.43	15.08	50.65
2	8.45	5.38	16.63	51.47
2	6.94	4.87	16.2	53.34
2	7.64	4.99	15.72	52.83
2	8.15	5.11	15.49	52.47
2	6.28	4.4	14.14	55.93
2	6.6	4.3	13.39	57.05
2	6.92	4.69	15.42	55.77
2	7.97	5.41	15.31	46.59
2	6.43	6.38	11.62	44.01
2	8.78	5.11	16.53	49.82
2	9.93	7.81	19.55	46.54
2	9.05	7.06	17.0	50.53
2	9.05	6.66	16.55	49.68
2	9.4	7.15	16.14	51.68
2	9.19	7.12	19.32	48.44
2	8.37	6.97	16.16	51.41
2	8.36	7.03	15.59	54.62
2	8.24	7.05	17.92	51.73
2	8.52	7.72	15.97	51.95
2	8.82	6.48	15.96	53.33
2	8.57	7.07	16.14	49.28
2	9.59	7.41	18.89	48.01
2	8.01	7.47	15.51	52.88
2	8.61	6.88	17.26	51.66
2	7.99	4.68	17.21	53.35
2	6.89	4.63	15.95	55.17
2	6.72	4.61	13.56	52.46
2	7.82	5.04	16.24	49.85
2	7.73	5.09	15.92	53.45
2	8.43	5.6	20.39	50.33
2	5.86	4.54	13.59	57.56
2	11.42	6.65	21.37	43.15
2	9.9	8.94	19.38	44.82
2	10.07	8.21	18.74	47.01
2	9.99	9.14	18.0	45.22
2	10.57	8.0	16.89	47.23
2	9.66	7.06	18.72	47.78
2	8.84	7.73	18.67	47.1
2	8.15	7.02	15.87	53.75
2	9.37	7.68	17.9	48.26
2	8.63	6.85	17.95	50.3
2	9.2	6.74	18.81	48.81
2	8.13	7.05	17.4	51.4
2	8.57	6.95	16.68	53.53
2	8.83	6.54	17.61	49.8
2	8.39	7.55	15.43	51.11
2	9.28	6.86	16.14	52.05
2	8.25	6.92	17.37	52.91
2	9.3	7.23	18.84	48.35
2	8.78	6.67	16.57	52.86
2	10.08	8.76	15.73	49.3
2	12.6	8.38	13.77	43.3
2	8.74	7.88	16.62	48.46
2	10.65	7.58	17.46	46.63
2	7.77	6.75	15.27	53.89
2	8.18	7.29	16.08	52.26
2	8.31	6.95	16.75	54.56
2	8.0	6.45	16.52	51.54
2	9.85	7.09	20.0	49.61
2	7.88	6.4	16.67	54.3
2	8.54	6.96	17.74	50.81
2	7.93	7.32	16.49	52.26
2	8.52	6.98	17.85	49.37
2	7.98	8.03	14.75	49.66
2	9.31	8.92	16.22	48.82
2	9.62	8.11	17.21	48.38
2	8.73	7.32	16.14	50.83
2	9.91	8.14	16.98	47.73
2	9.1	7.31	17.62	47.47
2	8.57	7.67	17.89	48.88
2	9.5	8.11	21.4	44.34
2	10.34	8.32	18.29	44.71
2	9.04	6.94	17.23	52.13
2	7.86	6.6	15.91	53.65
2	8.62	6.95	17.4	48.61
2	9.06	7.02	17.68	45.42
2	9.62	7.71	18.45	47.28
2	8.37	6.58	15.56	51.4
2	9.07	6.75	18.62	51.07
2	8.98	7.96	18.57	45.83
2	8.41	6.79	16.38	52.74
2	7.83	6.58	18.2	48.33
2	8.53	7.02	17.2	48.86
2	8.79	7.54	16.62	45.94
2	10.17	8.08	20.26	40.45
2	8.42	7.16	15.93	49.7
2	9.81	7.81	17.85	44.21
2	9.23	7.68	16.07	49.6
2	8.77	7.42	17.25	49.59
2	8.84	7.22	15.91	49.84
2	8.32	8.2	15.6	44.02
2	7.3	7.99	15.0	48.17
2	7.83	6.92	15.22	49.26
2	6.92	7.43	13.51	52.5
2	7.38	7.68	14.8	47.78
2	7.01	6.84	14.04	49.98
2	7.05	7.26	13.55	51.51
2	6.39	5.9	14.15	52.04
2	6.57	6.39	15.59	53.37
2	6.09	6.83	13.58	54.67
2	6.64	6.02	12.56	55.49
2	6.93	6.79	15.9	47.75
2	6.84	6.03	14.55	52.66
2	6.88	7.84	13.83	50.59
2	6.75	6.75	12.73	51.26
2	6.74	6.82	15.53	52.36
2	7.05	5.95	13.97	54.93
2	7.88	7.64	12.82	48.35
2	7.13	6.41	14.12	51.91
2	6.64	6.33	14.69	53.57
2	6.47	7.07	14.1	51.52
2	7.15	6.7	14.59	55.07
2	6.39	6.63	13.46	54.53
2	7.31	7.43	14.35	48.91
2	6.26	6.15	13.22	52.56
2	6.77	6.87	13.91	54.3
2	7.28	6.89	14.32	52.85
2	7.44	7.31	16.71	50.13
2	7.87	7.14	15.77	48.07
2	7.05	7.51	15.22	50.36
2	5.98	5.84	11.52	55.27
2	6.19	6.36	14.5	51.89
2	5.95	6.45	12.13	55.45
2	7.32	7.29	14.15	51.06
2	7.95	6.91	16.02	47.79
2	6.39	7.15	13.1	52.36
2	6.38	6.08	12.93	55.29
2	6.93	6.44	13.52	54.48
2	7.46	6.56	14.98	52.63
2	6.45	6.28	12.98	52.59
2	6.25	6.4	12.55	56.02
2	6.62	6.82	14.98	54.13
2	7.13	7.42	13.2	50.5
2	9.05	7.49	16.98	44.96
2	7.32	7.7	11.62	49.76
2	8.5	7.68	15.85	46.56
2	8.03	7.91	15.15	49.35
2	7.79	7.31	15.78	47.18
2	8.3	7.47	15.04	49.14
2	8.24	7.53	16.0	47.95
2	7.33	6.9	14.45	49.17
2	5.61	5.64	11.78	57.46
2	7.5	8.05	14.82	46.6
2	6.61	6.81	13.34	55.53
2	6.81	6.81	13.68	50.58
2	7.17	6.96	16.19	51.03
2	7.07	6.0	13.18	52.86
2	6.48	6.69	13.13	52.31
2	7.7	6.62	15.36	53.11
2	6.76	6.71	13.25	52.54
2	8.24	6.87	12.3	51.0
2	6.93	8.73	10.03	43.26
2	14.4	8.83	15.8	41.04
2	14.34	7.76	17.27	42.78
2	10.85	7.85	15.01	44.25
2	11.83	7.92	16.57	42.95
2	12.07	7.46	17.71	43.03
2	13.08	7.34	16.41	43.27
2	11.34	6.45	15.98	47.97
2	12.01	6.87	16.93	44.11
2	10.86	7.99	16.56	46.81
2	11.0	6.22	17.6	47.87
2	12.06	6.87	16.86	46.13
2	10.79	6.88	17.6	45.8
2	11.63	6.73	16.53	44.73
2	11.12	5.95	15.93	46.99
2	12.06	6.28	16.24	43.8
2	9.87	5.49	16.19	49.26
2	10.61	6.16	15.23	49.45
2	11.99	6.34	14.86	49.22
2	10.36	6.15	14.7	50.93
2	11.91	6.71	16.78	47.5
2	11.05	6.73	15.44	49.82
2	10.16	6.33	14.56	51.61
2	10.94	5.61	15.29	49.73
2	9.44	6.0	15.03	56.77
2	11.12	6.7	14.74	48.91
2	10.49	5.96	15.2	49.1
2	13.03	6.32	16.71	44.98
2	11.85	6.11	15.78	47.63
2	9.92	6.98	15.06	53.28
2	9.59	5.86	14.62	51.43
2	10.57	6.31	17.13	49.8
2	10.2	5.67	16.48	50.87
2	9.92	5.37	14.08	54.18
2	10.13	6.26	15.65	48.14
2	8.56	5.56	14.77	53.4
2	11.34	6.02	16.22	50.9
2	11.94	7.1	15.32	46.81
2	11.38	6.59	15.89	47.89
2	9.48	5.44	16.05	52.27
2	9.21	6.15	13.28	56.32
2	10.71	6.23	16.55	49.09
2	10.09	6.9	15.16	49.98
2	9.12	6.03	14.21	52.37
2	11.05	6.79	14.45	48.17
2	11.1	7.07	15.65	47.92
2	9.99	7.0	17.93	49.48
2	11.27	6.04	15.61	50.55
2	10.79	6.82	17.43	46.49
2	11.46	8.61	19.92	44.4
2	16.34	9.5	20.02	35.52
2	11.28	6.69	22.28	42.72
2	9.11	7.09	21.39	44.52
2	10.38	6.12	17.52	48.86
2	10.01	6.11	21.01	46.59
2	9.97	6.97	19.15	43.57
2	9.72	8.1	18.76	40.48
2	11.3	9.08	22.02	38.64
2	10.7	7.88	19.15	42.0
2	10.83	8.48	19.64	41.18
2	12.64	8.5	21.67	39.11
2	15.25	8.92	16.05	40.74
2	12.76	8.39	17.49	45.27
2	13.25	7.66	15.48	41.64
2	11.76	6.35	16.64	43.47
2	10.18	6.95	14.42	48.73
2	12.39	7.66	16.62	42.5
2	11.61	7.73	18.17	45.03
2	10.97	7.38	15.36	46.16
2	8.96	6.29	15.11	50.67
2	10.79	6.73	16.82	43.81
2	8.87	6.29	15.09	52.21
2	10.37	7.04	16.11	48.93
2	11.8	7.77	18.47	44.1
2	6.85	4.84	17.59	55.97
2	11.07	7.43	16.81	44.5
2	11.24	8.14	16.76	45.46
2	10.62	7.75	16.9	46.69
2	11.84	8.91	17.78	43.24
2	9.57	6.87	16.11	51.31
2	10.13	5.75	15.37	51.62
2	9.95	6.21	14.77	49.89
2	9.89	6.12	15.26	51.14
2	9.55	6.62	15.25	48.89
2	11.14	7.68	13.53	45.26
2	10.67	7.2	15.59	48.39
2	11.75	7.21	18.86	45.35
2	10.77	6.86	15.94	44.45
2	10.02	6.65	14.1	48.65
2	11.16	7.11	15.95	48.7
2	9.63	6.91	15.19	45.47
2	14.4	8.16	20.56	36.28
2	13.98	8.48	17.89	40.43
2	11.03	6.86	15.52	47.93
2	13.74	8.56	17.84	38.9
2	10.44	7.09	17.67	47.24
2	10.66	6.96	16.39	48.42
2	10.97	6.52	21.85	44.0
2	8.93	5.64	18.64	50.65
2	10.1	6.01	21.44	45.57
2	9.03	5.51	19.03	48.56
2	8.37	5.25	20.72	49.77
2	10.49	7.16	20.67	41.36
2	10.66	7.46	20.68	38.93
2	8.81	5.9	19.63	47.3
2	9.91	5.64	19.84	46.1
2	9.1	5.58	16.84	52.48
2	8.78	5.7	20.27	45.91
2	11.3	7.3	16.08	48.44
2	9.65	6.63	14.76	53.31
2	10.86	6.73	15.13	43.31
2	10.36	7.1	18.32	44.61
2	9.26	7.04	15.17	50.59
2	8.35	5.46	19.53	48.35
2	8.22	5.19	18.35	48.41
2	8.95	6.66	19.78	44.72
2	12.75	6.8	22.83	39.67
2	12.24	6.27	22.17	44.63
2	10.58	6.17	22.57	44.59
2	9.03	6.0	17.72	48.7
2	10.48	6.29	19.76	44.65
2	10.44	7.92	20.61	40.71
2	10.3	6.51	16.58	49.45
